turno,replica,braco,veiculos,dist_km,tempo_min,custo_brl,servidas,demanda_total,cobertura,custo_por_pass,pico,pico_repositorio,superlotados,desconforto,acima_tempo,paradas_repetidas
tarde_2,267,multi,3,118.72,253.0,288.32,46,48,95.83333333333333,6.267826086956521,29,29,0,0,1,2
tarde_2,268,cw1,1,59.62,138.0,144.79,43,48,89.58333333333333,3.3672093023255814,28,40,0,0,1,7
tarde_2,268,cw13,1,56.42,134.0,137.02,43,48,89.58333333333333,3.186511627906977,28,40,0,0,1,7
tarde_2,268,multi,2,83.72,187.0,203.33,43,48,89.58333333333333,4.728604651162791,29,29,0,0,1,2
tarde_2,269,cw1,1,62.32,140.0,151.35,43,48,89.58333333333333,3.519767441860465,28,36,0,0,1,7
tarde_2,269,cw13,1,59.12,136.0,143.58,43,48,89.58333333333333,3.3390697674418606,28,36,0,0,1,7
tarde_2,269,multi,3,114.62,241.0,278.36,43,48,89.58333333333333,6.473488372093024,22,22,0,0,1,3
tarde_2,270,cw1,1,55.6,124.0,135.03,42,48,87.5,3.215,36,44,0,0,1,5
tarde_2,270,cw13,1,52.5,116.0,127.5,42,48,87.5,3.0357142857142856,36,44,0,0,1,5
tarde_2,270,multi,2,83.8,174.0,203.52,42,48,87.5,4.845714285714286,23,23,0,0,0,2
tarde_2,271,cw1,1,57.82,134.0,140.42,45,48,93.75,3.1204444444444444,31,44,0,0,1,5
tarde_2,271,cw13,1,54.62,127.0,132.65,45,48,93.75,2.947777777777778,31,44,0,0,1,5
tarde_2,271,multi,3,95.42,210.0,231.74,45,48,93.75,5.149777777777778,29,29,0,0,1,1
tarde_2,272,cw1,1,58.7,131.0,142.56,45,48,93.75,3.168,33,48,0,0,1,5
tarde_2,272,cw13,1,55.5,125.0,134.79,45,48,93.75,2.995333333333333,33,48,0,0,1,5
tarde_2,272,multi,2,92.7,202.0,225.13,45,48,93.75,5.002888888888889,30,30,0,0,2,1
tarde_2,273,cw1,1,53.42,126.0,129.74,44,48,91.66666666666667,2.9486363636363637,35,35,0,0,1,4
tarde_2,273,cw13,1,53.52,126.0,129.98,44,48,91.66666666666667,2.9540909090909087,35,35,0,0,1,4
tarde_2,273,multi,3,124.2,257.0,301.63,44,48,91.66666666666667,6.855227272727273,24,24,0,0,1,2
tarde_2,274,cw1,1,57.8,129.0,140.37,44,48,91.66666666666667,3.190227272727273,35,50,0,0,1,5
tarde_2,274,cw13,1,54.6,123.0,132.6,44,48,91.66666666666667,3.0136363636363637,35,50,0,0,1,5
tarde_2,274,multi,3,112.9,232.0,274.19,44,48,91.66666666666667,6.231590909090909,19,19,0,0,0,2
tarde_2,275,cw1,1,57.32,130.0,139.21,42,48,87.5,3.3145238095238096,37,37,0,1,1,4
tarde_2,275,cw13,1,57.42,132.0,139.45,42,48,87.5,3.320238095238095,37,37,0,1,1,4
tarde_2,275,multi,2,75.5,165.0,183.36,42,48,87.5,4.365714285714286,20,20,0,0,0,2
tarde_2,276,cw1,1,62.1,139.0,150.82,42,48,87.5,3.590952380952381,34,55,0,0,1,7
tarde_2,276,cw13,1,58.8,135.0,142.8,42,48,87.5,3.4000000000000004,34,55,0,0,1,7
tarde_2,276,multi,3,91.6,195.0,222.45,42,48,87.5,5.296428571428571,24,24,0,0,0,2
tarde_2,277,cw1,1,58.0,135.0,140.86,44,48,91.66666666666667,3.2013636363636366,33,49,0,0,1,6
tarde_2,277,cw13,1,54.8,129.0,133.09,44,48,91.66666666666667,3.0247727272727274,33,49,0,0,1,6
tarde_2,277,multi,3,100.1,218.0,243.1,44,48,91.66666666666667,5.5249999999999995,21,21,0,0,0,1
tarde_2,278,cw1,1,58.62,130.0,142.36,45,48,93.75,3.163555555555556,37,47,0,1,1,4
tarde_2,278,cw13,1,55.52,124.0,134.84,45,48,93.75,2.9964444444444447,37,47,0,1,1,4
tarde_2,278,multi,3,104.72,219.0,254.32,45,48,93.75,5.651555555555555,23,23,0,0,2,2
tarde_2,279,cw1,1,61.32,139.0,148.92,45,48,93.75,3.309333333333333,37,49,0,1,1,7
tarde_2,279,cw13,1,58.12,135.0,141.15,45,48,93.75,3.1366666666666667,37,49,0,1,1,7
tarde_2,279,multi,3,95.2,205.0,231.2,45,48,93.75,5.137777777777777,20,20,0,0,0,2
tarde_2,280,cw1,1,62.6,141.0,152.03,45,48,93.75,3.3784444444444444,33,48,0,0,1,7
tarde_2,280,cw13,1,59.3,137.0,144.02,45,48,93.75,3.200444444444445,33,48,0,0,1,7
tarde_2,280,multi,3,90.1,193.0,218.82,45,48,93.75,4.862666666666667,24,24,0,0,0,2
tarde_2,281,cw1,1,57.22,130.0,138.96,45,48,93.75,3.088,33,46,0,0,1,5
tarde_2,281,cw13,1,54.02,123.0,131.19,45,48,93.75,2.9153333333333333,33,46,0,0,1,5
tarde_2,281,multi,2,79.82,167.0,193.85,45,48,93.75,4.307777777777778,28,28,0,0,0,1
tarde_2,282,cw1,1,61.32,140.0,148.92,46,48,95.83333333333333,3.2373913043478257,42,57,0,6,1,6
tarde_2,282,cw13,1,58.12,133.0,141.15,46,48,95.83333333333333,3.0684782608695653,42,57,0,6,1,6
tarde_2,282,multi,3,110.9,237.0,269.33,46,48,95.83333333333333,5.8549999999999995,21,21,0,0,0,2
tarde_2,283,cw1,1,60.82,136.0,147.71,46,48,95.83333333333333,3.2110869565217395,38,54,0,2,1,6
tarde_2,283,cw13,1,57.62,132.0,139.94,46,48,95.83333333333333,3.042173913043478,38,54,0,2,1,6
tarde_2,283,multi,3,107.62,226.0,261.37,46,48,95.83333333333333,5.681956521739131,24,24,0,0,1,0
tarde_2,284,cw1,1,58.5,130.0,142.07,45,48,93.75,3.157111111111111,37,47,0,1,1,5
tarde_2,284,cw13,1,55.3,124.0,134.3,45,48,93.75,2.9844444444444447,37,47,0,1,1,5
tarde_2,284,multi,3,116.3,246.0,282.44,45,48,93.75,6.2764444444444445,27,27,0,0,1,1
tarde_2,285,cw1,1,56.5,130.0,137.22,41,48,85.41666666666667,3.346829268292683,37,52,0,1,1,5
tarde_2,285,cw13,1,53.3,124.0,129.44,41,48,85.41666666666667,3.1570731707317075,37,52,0,1,1,5
tarde_2,285,multi,2,77.7,165.0,188.7,41,48,85.41666666666667,4.602439024390244,24,24,0,0,1,1
tarde_2,286,cw1,1,60.02,133.0,145.76,43,48,89.58333333333333,3.389767441860465,35,49,0,0,1,6
tarde_2,286,cw13,1,56.92,127.0,138.24,43,48,89.58333333333333,3.214883720930233,35,49,0,0,1,6
tarde_2,286,multi,2,85.9,180.0,208.61,43,48,89.58333333333333,4.85139534883721,23,23,0,0,0,1
tarde_2,287,cw1,1,58.52,135.0,142.12,44,48,91.66666666666667,3.23,35,51,0,0,1,5
tarde_2,287,cw13,1,55.52,129.0,134.84,44,48,91.66666666666667,3.0645454545454545,35,51,0,0,1,5
tarde_2,287,multi,3,97.0,214.0,235.57,44,48,91.66666666666667,5.353863636363636,21,21,0,0,0,1
tarde_2,288,cw1,1,61.1,138.0,148.39,45,48,93.75,3.2975555555555554,26,36,0,0,1,7
tarde_2,288,cw13,1,57.8,134.0,140.37,45,48,93.75,3.1193333333333335,28,36,0,0,1,7
tarde_2,288,multi,3,104.5,215.0,253.78,45,48,93.75,5.639555555555556,21,21,0,0,1,2
tarde_2,289,cw1,1,58.42,132.0,141.88,46,48,95.83333333333333,3.0843478260869563,30,39,0,0,1,4
tarde_2,289,cw13,1,55.42,126.0,134.59,46,48,95.83333333333333,2.925869565217391,30,39,0,0,1,4
tarde_2,289,multi,3,108.6,231.0,263.74,46,48,95.83333333333333,5.733478260869566,30,30,0,0,1,0
tarde_2,290,cw1,1,59.62,133.0,144.79,44,48,91.66666666666667,3.290681818181818,35,48,0,0,1,5
tarde_2,290,cw13,1,56.32,124.0,136.78,44,48,91.66666666666667,3.108636363636364,35,48,0,0,1,5
tarde_2,290,multi,3,104.3,225.0,253.31,44,48,91.66666666666667,5.757045454545454,22,22,0,0,0,2
tarde_2,291,cw1,1,59.9,133.0,145.47,45,48,93.75,3.232666666666667,27,40,0,0,1,5
tarde_2,291,cw13,1,56.6,129.0,137.46,45,48,93.75,3.054666666666667,27,40,0,0,1,5
tarde_2,291,multi,3,124.2,272.0,301.63,45,48,93.75,6.7028888888888885,27,27,0,0,2,1
tarde_2,292,cw1,1,57.4,128.0,139.4,44,48,91.66666666666667,3.1681818181818184,36,49,0,0,1,6
tarde_2,292,cw13,1,54.2,122.0,131.63,44,48,91.66666666666667,2.991590909090909,36,49,0,0,1,6
tarde_2,292,multi,3,103.5,207.0,251.36,44,48,91.66666666666667,5.712727272727273,23,23,0,0,0,2
tarde_2,293,cw1,1,58.82,133.0,142.85,44,48,91.66666666666667,3.246590909090909,36,49,0,0,1,6
tarde_2,293,cw13,1,55.62,126.0,135.08,44,48,91.66666666666667,3.0700000000000003,36,49,0,0,1,6
tarde_2,293,multi,2,87.32,185.0,212.06,44,48,91.66666666666667,4.819545454545454,32,32,0,0,1,2
tarde_2,294,cw1,1,61.32,139.0,148.92,43,48,89.58333333333333,3.463255813953488,36,52,0,0,1,6
tarde_2,294,cw13,1,58.02,130.0,140.91,43,48,89.58333333333333,3.2769767441860465,36,52,0,0,1,6
tarde_2,294,multi,3,95.6,200.0,232.17,43,48,89.58333333333333,5.399302325581395,23,23,0,0,0,2
tarde_2,295,cw1,1,62.82,142.0,152.56,45,48,93.75,3.3902222222222225,32,47,0,0,1,7
tarde_2,295,cw13,1,59.62,138.0,144.79,45,48,93.75,3.2175555555555553,32,47,0,0,1,7
tarde_2,295,multi,3,122.7,255.0,297.99,45,48,93.75,6.622,19,19,0,0,1,1
tarde_2,296,cw1,1,53.34,120.0,129.54,42,48,87.5,3.084285714285714,39,50,0,3,1,3
tarde_2,296,cw13,1,53.02,118.0,128.76,42,48,87.5,3.0657142857142854,39,50,0,3,1,3
tarde_2,296,multi,3,105.32,216.0,255.78,42,48,87.5,6.09,21,21,0,0,0,1
tarde_2,297,cw1,1,62.32,140.0,151.35,44,48,91.66666666666667,3.439772727272727,35,50,0,0,1,7
tarde_2,297,cw13,1,59.12,136.0,143.58,44,48,91.66666666666667,3.2631818181818186,35,50,0,0,1,7
tarde_2,297,multi,3,115.9,249.0,281.48,44,48,91.66666666666667,6.397272727272727,19,19,0,0,1,2
tarde_2,298,cw1,1,60.92,138.0,147.95,44,48,91.66666666666667,3.3625,28,41,0,0,1,7
tarde_2,298,cw13,1,57.72,134.0,140.18,44,48,91.66666666666667,3.185909090909091,28,41,0,0,1,7
tarde_2,298,multi,3,98.62,206.0,239.51,44,48,91.66666666666667,5.443409090909091,25,25,0,0,0,2
tarde_2,299,cw1,1,59.7,132.0,144.99,45,48,93.75,3.2220000000000004,32,48,0,0,1,5
tarde_2,299,cw13,1,56.4,128.0,136.97,45,48,93.75,3.0437777777777777,32,48,0,0,1,5
tarde_2,299,multi,3,108.2,227.0,262.78,45,48,93.75,5.839555555555555,22,22,0,0,0,0
tarde_2,300,cw1,1,61.32,140.0,148.92,45,48,93.75,3.309333333333333,37,54,0,1,1,6
tarde_2,300,cw13,1,58.12,133.0,141.15,45,48,93.75,3.1366666666666667,37,54,0,1,1,6
tarde_2,300,multi,3,106.7,229.0,259.13,45,48,93.75,5.758444444444445,24,24,0,0,0,2
tarde_2,301,cw1,1,61.62,137.0,149.65,46,48,95.83333333333333,3.2532608695652177,34,48,0,0,1,7
tarde_2,301,cw13,1,58.42,133.0,141.88,46,48,95.83333333333333,3.0843478260869563,34,48,0,0,1,7
tarde_2,301,multi,3,110.8,235.0,269.09,46,48,95.83333333333333,5.8497826086956515,20,20,0,0,0,1
tarde_2,302,cw1,1,59.6,139.0,144.74,42,48,87.5,3.4461904761904765,33,50,0,0,1,5
tarde_2,302,cw13,1,56.2,130.0,136.49,42,48,87.5,3.249761904761905,33,50,0,0,1,5
tarde_2,302,multi,3,104.8,224.0,254.52,42,48,87.5,6.0600000000000005,20,20,0,0,1,1
tarde_2,303,cw1,1,60.02,136.0,145.76,42,48,87.5,3.47047619047619,29,41,0,0,1,5
tarde_2,303,cw13,1,56.72,127.0,137.75,42,48,87.5,3.2797619047619047,29,41,0,0,1,5
tarde_2,303,multi,3,121.72,253.0,295.61,42,48,87.5,7.038333333333334,20,20,0,0,0,0
tarde_2,304,cw1,1,52.02,115.0,126.34,44,48,91.66666666666667,2.8713636363636366,38,38,0,2,1,3
tarde_2,304,cw13,1,52.12,117.0,126.58,44,48,91.66666666666667,2.876818181818182,38,38,0,2,1,3
tarde_2,304,multi,2,70.4,157.0,170.97,44,48,91.66666666666667,3.8856818181818182,21,21,0,0,0,1
tarde_2,305,cw1,1,61.12,137.0,148.44,44,48,91.66666666666667,3.3736363636363635,30,44,0,0,1,7
tarde_2,305,cw13,1,57.92,133.0,140.66,44,48,91.66666666666667,3.196818181818182,30,44,0,0,1,7
tarde_2,305,multi,3,119.62,253.0,290.51,44,48,91.66666666666667,6.6025,30,30,0,0,1,2
tarde_2,306,cw1,1,60.2,135.0,146.2,43,48,89.58333333333333,3.4,34,47,0,0,1,6
tarde_2,306,cw13,1,57.0,129.0,138.43,43,48,89.58333333333333,3.2193023255813955,34,47,0,0,1,6
tarde_2,306,multi,3,106.2,232.0,257.93,43,48,89.58333333333333,5.998372093023256,17,17,0,0,0,1
tarde_2,307,cw1,1,54.82,123.0,133.14,43,48,89.58333333333333,3.0962790697674416,41,41,0,5,1,3
tarde_2,307,cw13,1,54.82,123.0,133.14,43,48,89.58333333333333,3.0962790697674416,41,41,0,5,1,3
tarde_2,307,multi,3,100.92,218.0,245.1,43,48,89.58333333333333,5.7,25,25,0,0,1,2
tarde_2,308,cw1,1,58.4,131.0,141.83,43,48,89.58333333333333,3.2983720930232563,39,54,0,3,1,4
tarde_2,308,cw13,1,55.2,125.0,134.06,43,48,89.58333333333333,3.117674418604651,39,54,0,3,1,4
tarde_2,308,multi,2,75.9,160.0,184.33,43,48,89.58333333333333,4.286744186046512,21,21,0,0,0,1
tarde_2,309,cw1,1,54.9,120.0,133.33,41,48,85.41666666666667,3.2519512195121956,29,43,0,0,1,5
tarde_2,309,cw13,1,51.6,116.0,125.32,41,48,85.41666666666667,3.0565853658536586,29,43,0,0,1,5
tarde_2,309,multi,3,99.4,198.0,241.4,41,48,85.41666666666667,5.88780487804878,19,19,0,0,0,1
tarde_2,310,cw1,1,60.82,136.0,147.71,40,48,83.33333333333333,3.69275,29,39,0,0,1,6
tarde_2,310,cw13,1,57.62,132.0,139.94,40,48,83.33333333333333,3.4985,29,39,0,0,1,6
tarde_2,310,multi,3,110.4,233.0,268.11,40,48,83.33333333333333,6.70275,17,17,0,0,0,0
tarde_2,311,cw1,1,56.02,125.0,136.05,43,48,89.58333333333333,3.1639534883720932,36,36,0,0,1,4
tarde_2,311,cw13,1,55.92,126.0,135.81,43,48,89.58333333333333,3.1583720930232557,36,36,0,0,1,4
tarde_2,311,multi,3,106.12,227.0,257.72,43,48,89.58333333333333,5.993488372093024,23,23,0,0,1,1
tarde_2,312,cw1,1,58.42,131.0,141.88,42,48,87.5,3.378095238095238,38,53,0,2,1,5
tarde_2,312,cw13,1,55.42,123.0,134.59,42,48,87.5,3.2045238095238098,38,53,0,2,1,5
tarde_2,312,multi,3,98.3,208.0,238.73,42,48,87.5,5.684047619047619,22,22,0,0,0,1
tarde_2,313,cw1,1,61.12,137.0,148.44,45,48,93.75,3.2986666666666666,29,42,0,0,1,7
tarde_2,313,cw13,1,57.92,133.0,140.66,45,48,93.75,3.1257777777777775,29,42,0,0,1,7
tarde_2,313,multi,3,98.52,212.0,239.26,45,48,93.75,5.316888888888888,28,28,0,0,1,2
tarde_2,314,cw1,1,53.24,120.0,129.3,45,48,93.75,2.8733333333333335,42,57,0,6,1,3
tarde_2,314,cw13,1,52.92,118.0,128.52,45,48,93.75,2.8560000000000003,42,57,0,6,1,3
tarde_2,314,multi,2,80.4,166.0,195.26,45,48,93.75,4.3391111111111105,23,23,0,0,0,1
tarde_2,315,cw1,1,58.02,130.0,140.91,44,48,91.66666666666667,3.2025,39,55,0,3,1,5
tarde_2,315,cw13,1,54.92,124.0,133.38,44,48,91.66666666666667,3.0313636363636363,39,55,0,3,1,5
tarde_2,315,multi,3,105.3,226.0,255.74,44,48,91.66666666666667,5.8122727272727275,24,24,0,0,0,1
tarde_2,316,cw1,1,58.42,132.0,141.88,44,48,91.66666666666667,3.2245454545454546,32,47,0,0,1,4
tarde_2,316,cw13,1,55.42,126.0,134.59,44,48,91.66666666666667,3.0588636363636366,32,47,0,0,1,4
tarde_2,316,multi,3,108.92,221.0,264.53,44,48,91.66666666666667,6.012045454545454,21,21,0,0,0,1
tarde_2,317,cw1,1,59.22,132.0,143.82,44,48,91.66666666666667,3.2686363636363636,36,55,0,0,1,5
tarde_2,317,cw13,1,56.12,126.0,136.29,44,48,91.66666666666667,3.0974999999999997,36,55,0,0,1,5
tarde_2,317,multi,3,106.42,227.0,258.46,44,48,91.66666666666667,5.874090909090909,23,23,0,0,0,1
tarde_2,318,cw1,1,61.12,138.0,148.44,45,48,93.75,3.2986666666666666,29,39,0,0,1,7
tarde_2,318,cw13,1,57.92,134.0,140.66,45,48,93.75,3.1257777777777775,29,39,0,0,1,7
tarde_2,318,multi,3,125.02,267.0,303.62,45,48,93.75,6.747111111111111,19,19,0,0,1,2
tarde_2,319,cw1,1,57.22,129.0,138.96,44,48,91.66666666666667,3.158181818181818,39,47,0,3,1,5
tarde_2,319,cw13,1,54.22,121.0,131.68,44,48,91.66666666666667,2.9927272727272727,39,47,0,3,1,5
tarde_2,319,multi,3,115.32,241.0,280.06,44,48,91.66666666666667,6.365,23,23,0,0,1,2
tarde_2,320,cw1,1,59.1,134.0,143.53,42,48,87.5,3.4173809523809524,36,49,0,0,1,5
tarde_2,320,cw13,1,56.0,126.0,136.0,42,48,87.5,3.238095238095238,36,49,0,0,1,5
tarde_2,320,multi,3,116.9,242.0,283.91,42,48,87.5,6.7597619047619055,28,28,0,0,1,1
tarde_2,321,cw1,1,59.02,131.0,143.34,48,48,100.0,2.98625,41,56,0,5,1,5
tarde_2,321,cw13,1,55.92,125.0,135.81,48,48,100.0,2.829375,41,56,0,5,1,5
tarde_2,321,multi,3,91.2,193.0,221.49,48,48,100.0,4.614375,26,26,0,0,0,2
tarde_2,322,cw1,1,57.22,126.0,138.96,45,48,93.75,3.088,34,54,0,0,1,5
tarde_2,322,cw13,1,53.92,117.0,130.95,45,48,93.75,2.9099999999999997,34,54,0,0,1,5
tarde_2,322,multi,2,79.7,172.0,193.56,45,48,93.75,4.301333333333333,24,24,0,0,0,1
tarde_2,323,cw1,1,58.1,131.0,141.1,43,48,89.58333333333333,3.281395348837209,29,39,0,0,1,5
tarde_2,323,cw13,1,54.7,122.0,132.84,43,48,89.58333333333333,3.0893023255813956,29,39,0,0,1,5
tarde_2,323,multi,3,109.1,221.0,264.96,43,48,89.58333333333333,6.161860465116279,23,23,0,0,0,1
tarde_2,324,cw1,1,60.22,137.0,146.25,44,48,91.66666666666667,3.3238636363636362,38,50,0,2,1,5
tarde_2,324,cw13,1,57.22,131.0,138.96,44,48,91.66666666666667,3.158181818181818,38,50,0,2,1,5
tarde_2,324,multi,3,123.62,266.0,300.22,44,48,91.66666666666667,6.823181818181819,18,18,0,0,1,2
tarde_2,325,cw1,1,54.42,119.0,132.16,43,48,89.58333333333333,3.0734883720930233,31,44,0,0,1,4
tarde_2,325,cw13,1,51.32,113.0,124.64,43,48,89.58333333333333,2.8986046511627905,31,44,0,0,1,4
tarde_2,325,multi,3,105.0,208.0,255.0,43,48,89.58333333333333,5.930232558139535,18,18,0,0,0,0
tarde_2,326,cw1,1,59.9,136.0,145.47,44,48,91.66666666666667,3.3061363636363637,36,56,0,0,1,5
tarde_2,326,cw13,1,56.8,130.0,137.94,44,48,91.66666666666667,3.135,36,56,0,0,1,5
tarde_2,326,multi,3,106.5,230.0,258.65,44,48,91.66666666666667,5.8784090909090905,23,23,0,0,0,2
tarde_2,327,cw1,1,58.2,131.0,141.34,43,48,89.58333333333333,3.2869767441860467,40,50,0,4,1,4
tarde_2,327,cw13,1,55.1,123.0,133.82,43,48,89.58333333333333,3.112093023255814,40,50,0,4,1,4
tarde_2,327,multi,3,104.0,214.0,252.58,43,48,89.58333333333333,5.873953488372093,26,26,0,0,1,2
tarde_2,328,cw1,1,57.62,133.0,139.94,46,48,95.83333333333333,3.042173913043478,35,50,0,0,1,5
tarde_2,328,cw13,1,54.42,126.0,132.16,46,48,95.83333333333333,2.8730434782608696,35,50,0,0,1,5
tarde_2,328,multi,3,105.62,226.0,256.52,46,48,95.83333333333333,5.576521739130435,21,21,0,0,1,1
tarde_2,329,cw1,1,59.8,135.0,145.23,43,48,89.58333333333333,3.377441860465116,29,39,0,0,1,5
tarde_2,329,cw13,1,56.4,126.0,136.97,43,48,89.58333333333333,3.185348837209302,29,39,0,0,1,5
tarde_2,329,multi,3,114.6,238.0,278.32,43,48,89.58333333333333,6.4725581395348835,25,25,0,0,1,0
tarde_2,330,cw1,1,58.0,130.0,140.86,43,48,89.58333333333333,3.2758139534883726,33,44,0,0,1,5
tarde_2,330,cw13,1,54.8,124.0,133.09,43,48,89.58333333333333,3.0951162790697677,33,44,0,0,1,5
tarde_2,330,multi,2,80.7,173.0,195.99,43,48,89.58333333333333,4.557906976744186,25,25,0,0,1,1
tarde_2,331,cw1,1,59.32,132.0,144.06,45,48,93.75,3.2013333333333334,35,54,0,0,1,5
tarde_2,331,cw13,1,56.22,126.0,136.54,45,48,93.75,3.034222222222222,35,54,0,0,1,5
tarde_2,331,multi,3,112.7,231.0,273.7,45,48,93.75,6.082222222222222,23,23,0,0,1,2
tarde_2,332,cw1,1,58.4,131.0,141.83,46,48,95.83333333333333,3.0832608695652177,43,61,0,7,1,4
tarde_2,332,cw13,1,55.2,125.0,134.06,46,48,95.83333333333333,2.9143478260869564,43,61,0,7,1,4
tarde_2,332,multi,3,90.4,200.0,219.54,46,48,95.83333333333333,4.772608695652174,26,26,0,0,0,1
tarde_2,333,cw1,1,62.02,142.0,150.62,46,48,95.83333333333333,3.2743478260869567,37,51,0,1,1,6
tarde_2,333,cw13,1,58.72,133.0,142.61,46,48,95.83333333333333,3.1002173913043483,37,51,0,1,1,6
tarde_2,333,multi,3,121.3,256.0,294.6,46,48,95.83333333333333,6.404347826086957,23,23,0,0,2,1
tarde_2,334,cw1,1,60.0,136.0,145.72,45,48,93.75,3.2382222222222223,35,51,0,0,1,5
tarde_2,334,cw13,1,56.6,127.0,137.46,45,48,93.75,3.054666666666667,35,51,0,0,1,5
tarde_2,334,multi,3,104.2,218.0,253.06,45,48,93.75,5.623555555555556,25,25,0,0,2,1
tarde_2,335,cw1,1,62.22,140.0,151.11,41,48,85.41666666666667,3.6856097560975614,34,45,0,0,1,6
tarde_2,335,cw13,1,59.02,136.0,143.34,41,48,85.41666666666667,3.4960975609756098,34,45,0,0,1,6
tarde_2,335,multi,3,126.22,266.0,306.53,41,48,85.41666666666667,7.4763414634146335,18,18,0,0,1,2
tarde_2,336,cw1,1,62.32,140.0,151.35,46,48,95.83333333333333,3.2902173913043478,33,45,0,0,1,7
tarde_2,336,cw13,1,59.12,136.0,143.58,46,48,95.83333333333333,3.1213043478260873,33,45,0,0,1,7
tarde_2,336,multi,3,124.82,251.0,303.15,46,48,95.83333333333333,6.590217391304347,24,24,0,0,1,3
tarde_2,337,cw1,1,57.02,127.0,138.48,45,48,93.75,3.0773333333333333,37,48,0,1,1,5
tarde_2,337,cw13,1,53.92,121.0,130.95,45,48,93.75,2.9099999999999997,37,48,0,1,1,5
tarde_2,337,multi,3,101.22,206.0,245.82,45,48,93.75,5.462666666666666,23,23,0,0,0,1
tarde_2,338,cw1,1,59.3,129.0,144.02,47,48,97.91666666666667,3.0642553191489363,36,48,0,0,1,5
tarde_2,338,cw13,1,56.0,125.0,136.0,47,48,97.91666666666667,2.893617021276596,36,48,0,0,1,5
tarde_2,338,multi,3,111.2,228.0,270.05,47,48,97.91666666666667,5.745744680851064,23,23,0,0,0,1
tarde_2,339,cw1,1,60.92,137.0,147.95,45,48,93.75,3.2877777777777775,31,47,0,0,1,7
tarde_2,339,cw13,1,57.72,133.0,140.18,45,48,93.75,3.115111111111111,31,47,0,0,1,7
tarde_2,339,multi,3,91.8,196.0,222.94,45,48,93.75,4.9542222222222225,21,21,0,0,0,2
tarde_2,340,cw1,1,61.5,140.0,149.36,46,48,95.83333333333333,3.2469565217391305,37,50,0,1,1,6
tarde_2,340,cw13,1,58.1,131.0,141.1,46,48,95.83333333333333,3.067391304347826,37,50,0,1,1,6
tarde_2,340,multi,3,93.5,203.0,227.07,46,48,95.83333333333333,4.936304347826087,21,21,0,0,0,2
tarde_2,341,cw1,1,56.2,127.0,136.49,44,48,91.66666666666667,3.1020454545454546,41,59,0,5,1,4
tarde_2,341,cw13,1,53.0,121.0,128.72,44,48,91.66666666666667,2.9254545454545453,41,59,0,5,1,4
tarde_2,341,multi,2,79.0,170.0,191.86,44,48,91.66666666666667,4.360454545454545,23,23,0,0,0,1
tarde_2,342,cw1,1,56.82,128.0,137.99,46,48,95.83333333333333,2.9997826086956523,38,38,0,2,1,4
tarde_2,342,cw13,1,56.92,130.0,138.24,46,48,95.83333333333333,3.005217391304348,38,38,0,2,1,4
tarde_2,342,multi,3,98.32,205.0,238.78,46,48,95.83333333333333,5.190869565217391,24,24,0,0,0,2
tarde_2,343,cw1,1,56.8,123.0,137.94,45,48,93.75,3.0653333333333332,35,47,0,0,1,4
tarde_2,343,cw13,1,53.6,117.0,130.17,45,48,93.75,2.8926666666666665,35,47,0,0,1,4
tarde_2,343,multi,2,71.7,160.0,174.13,45,48,93.75,3.8695555555555554,31,31,0,0,1,1
tarde_2,344,cw1,1,57.0,133.0,138.43,44,48,91.66666666666667,3.146136363636364,32,38,0,0,1,5
tarde_2,344,cw13,1,53.8,127.0,130.66,44,48,91.66666666666667,2.9695454545454543,32,38,0,0,1,5
tarde_2,344,multi,3,99.6,206.0,241.88,44,48,91.66666666666667,5.497272727272727,23,23,0,0,1,2
tarde_2,345,cw1,1,57.2,125.0,138.92,44,48,91.66666666666667,3.157272727272727,31,48,0,0,1,6
tarde_2,345,cw13,1,53.9,121.0,130.9,44,48,91.66666666666667,2.975,31,48,0,0,1,6
tarde_2,345,multi,2,82.4,178.0,200.12,44,48,91.66666666666667,4.548181818181818,21,21,0,0,0,1
tarde_2,346,cw1,1,55.3,124.0,134.3,44,48,91.66666666666667,3.0522727272727277,34,34,0,0,1,3
tarde_2,346,cw13,1,55.3,126.0,134.3,44,48,91.66666666666667,3.0522727272727277,34,34,0,0,1,3
tarde_2,346,multi,3,96.0,207.0,233.14,44,48,91.66666666666667,5.298636363636363,24,24,0,0,1,1
tarde_2,347,cw1,1,60.0,134.0,145.72,46,48,95.83333333333333,3.167826086956522,33,45,0,0,1,6
tarde_2,347,cw13,1,56.8,128.0,137.94,46,48,95.83333333333333,2.998695652173913,33,45,0,0,1,6
tarde_2,347,multi,3,118.4,246.0,287.55,46,48,95.83333333333333,6.251086956521739,26,26,0,0,1,2
tarde_2,348,cw1,1,60.8,136.0,147.66,42,48,87.5,3.5157142857142856,29,43,0,0,1,6
tarde_2,348,cw13,1,57.5,132.0,139.64,42,48,87.5,3.3247619047619046,29,43,0,0,1,6
tarde_2,348,multi,3,112.5,240.0,273.22,42,48,87.5,6.505238095238096,17,17,0,0,1,1
tarde_2,349,cw1,1,56.4,125.0,136.97,43,48,89.58333333333333,3.185348837209302,38,56,0,2,1,4
tarde_2,349,cw13,1,53.2,119.0,129.2,43,48,89.58333333333333,3.0046511627906973,38,56,0,2,1,4
tarde_2,349,multi,3,105.8,227.0,256.95,43,48,89.58333333333333,5.975581395348837,22,22,0,0,1,1
